id,page_id,data_type_code
4441,5937,DOC
4444,5939,DOC
4468,9356,PDF
4464,9356,PDF
4505,7914,DOC
4525,5883,DOC
4539,5929,DOC
4543,5908,DOC
4546,5927,DOC
4574,5953,DOC
4582,4435,PDF
4609,26161,DOC
4610,26161,DOC
4647,6603,DOC
4659,6625,DOC
4670,4448,PDF
4684,4496,PDF
4706,4578,PDF
4726,4615,PDF
4746,4639,PDF
4760,7931,DOC
4778,7895,DOC
4801,7923,DOC
4810,7880,DOC
4824,7157,DOC
4843,26964,PDF
4856,27521,PDF
4858,27501,PDF
4864,27509,DOC
4880,27399,PDF
4881,27402,PDF
4921,27454,PDF
4926,27431,PDF
4929,27434,PDF
4947,27368,PDF
4956,27341,PDF
4973,27345,PDF
4990,27403,PDF
5008,27404,PDF
5013,27389,PDF
5038,27440,PDF
5047,27430,PDF
5059,27459,PDF
5072,27468,PDF
5092,27628,PDF
5111,29915,PDF
5142,30969,PDF
5168,5236,PDF
5193,7827,PDF
5241,32274,PDF
5268,32813,DOC
5309,4681,PDF
5318,4702,PDF
3102,20797,DOC
3160,20823,PDF
3258,20866,PDF
5750,5280,PDF
5801,5090,PDF
5828,5115,PDF
5871,5161,PDF
5905,5179,PDF
5970,4962,PDF
6018,5023,DOC
6038,5069,PDF
6062,4924,PDF
6090,4973,PDF
5751,5280,PDF
5851,5139,PDF
5889,5171,PDF
5957,4957,DOC
5986,4984,DOC
6008,5014,DOC
6054,4912,PDF
5752,5280,PDF
5759,8931,PDF
5774,8938,PDF
5806,5096,PDF
5835,5121,PDF
5868,5161,PDF
5896,5174,PDF
5932,4901,PDF
5954,4936,DOC
5989,4988,PDF
6026,5039,PDF
6057,4919,PDF
6082,4966,PDF
5757,5294,PDF
5761,8932,PDF
5776,9250,PDF
5784,5078,PDF
5814,5100,PDF
5846,5135,PDF
5886,5171,PDF
5913,5181,PDF
5960,4967,DOC
5992,4988,PDF
6045,5035,DOC
6069,4933,PDF
6088,4973,PDF
5758,5294,PDF
5766,8933,PDF
5796,5087,PDF
5821,5111,PDF
5853,5145,PDF
5882,5168,PDF
5967,4975,DOC
6000,4998,PDF
6032,5039,PDF
5756,5294,PDF
5768,8934,PDF
5797,5090,PDF
5823,5111,PDF
5858,5156,PDF
5893,5171,PDF
5977,4978,PDF
6003,5002,PDF
6037,5035,DOC
6073,4949,PDF
6091,35027,PDF
6096,35018,DOC
5753,5280,PDF
5767,8934,PDF
5780,4867,PDF
5794,5082,PDF
5826,5113,PDF
5863,5160,PDF
5894,5174,PDF
5918,5183,PDF
5978,4978,PDF
6013,5005,DOC
6031,5039,PDF
6064,4924,PDF
6085,4970,PDF
6438,322,PDF
6514,7939,DOC
6562,9268,PDF
6611,9289,PDF
6638,5349,PDF
6745,5532,PDF
6796,6212,PDF
6803,7206,PDF
6812,8377,PDF
6845,8417,PDF
6890,7960,DOC
6925,9146,DOC
6975,6804,PDF
7011,8688,DOC
7085,7198,DOC
7141,45737,PDF
7186,45752,PDF
7248,45765,PDF
7256,6852,PDF
7281,46096,PDF
7356,46104,PDF
7414,7484,PDF
7419,7556,PDF
7542,7565,PDF
7656,7585,PDF
7692,6090,PDF
7805,9641,PDF
7815,8893,PDF
7860,8886,PDF
7972,5575,PDF
8003,5637,PDF
8058,5655,PDF
8152,5602,PDF
8272,8744,PDF
8287,9147,PDF
8374,8910,DOC
8404,9138,PDF
8517,8869,DOC
8777,50642,PDF
5754,5280,PDF
5764,8933,PDF
5778,4867,PDF
5788,5079,PDF
5819,5107,PDF
5845,5135,PDF
5891,5171,PDF
5930,4901,PDF
5950,4936,DOC
5974,4978,PDF
5998,4996,PDF
6027,5039,PDF
6051,4905,PDF
6076,4955,PDF
6439,322,PDF
6442,643,PDF
6473,42537,DOC
6493,651,PDF
6521,7957,DOC
6580,7898,DOC
6636,5345,PDF
6744,5532,PDF
6797,6219,PDF
6863,8417,PDF
6946,9131,PDF
6962,6787,PDF
7000,6826,PDF
7008,8687,DOC
7038,7178,DOC
7096,7973,DOC
7113,7980,DOC
7125,45729,PDF
7136,45731,PDF
7164,45749,DOC
7198,45760,PDF
7259,6855,PDF
7343,46087,PDF
7394,7453,PDF
7402,7502,PDF
7443,7544,PDF
7457,6664,DOC
7484,8424,DOC
7669,7585,PDF
7703,6084,PDF
7773,9641,PDF
7847,8879,DOC
8055,5655,PDF
8121,5580,PDF
8153,5608,PDF
8196,5626,PDF
8216,5673,PDF
8237,5698,PDF
8275,6343,PDF
8288,9147,PDF
8319,14681,PDF
8549,8892,DOC
8780,50642,PDF
5760,8931,PDF
5775,9250,PDF
5781,5075,DOC
5809,5096,PDF
5836,5121,PDF
5873,5163,PDF
5904,5179,PDF
5948,4932,DOC
5975,4978,PDF
5999,4998,PDF
6021,5030,DOC
6104,4983,PDF
6440,322,PDF
6444,643,PDF
6474,42535,DOC
6518,7932,DOC
6676,5375,PDF
6767,44113,DOC
6779,6599,DOC
6799,7206,PDF
6838,8417,PDF
6877,7967,DOC
6902,18493,PDF
6979,6809,PDF
7082,7198,DOC
7173,45728,PDF
7241,45763,PDF
7358,46098,PDF
7364,6644,PDF
7400,7444,PDF
7472,7534,PDF
7507,18494,PDF
7527,8691,DOC
8789,50642,PDF
5762,8931,PDF
5777,9250,PDF
5787,5078,PDF
5820,5107,PDF
5850,5139,PDF
5885,5168,PDF
5959,4957,DOC
5990,4988,PDF
6023,5030,DOC
6441,322,PDF
6447,621,PDF
6491,42533,DOC
6512,7932,DOC
6621,9267,PDF
6651,5375,PDF
6687,5396,PDF
6709,5414,PDF
6783,6206,PDF
6801,7206,PDF
6814,8387,PDF
6852,8417,PDF
6894,8840,DOC
6906,18493,PDF
6971,6804,PDF
7019,7171,DOC
7041,7184,DOC
7072,7198,DOC
7190,45743,PDF
7246,45766,DOC
7355,46087,PDF
7470,7439,PDF
7499,8499,PDF
8782,50642,PDF
5763,8932,PDF
5779,4867,PDF
5792,5082,PDF
5841,5135,PDF
5874,5163,PDF
5908,5179,PDF
5961,4967,DOC
5995,4991,PDF
6010,5014,DOC
6028,5039,PDF
6070,4933,PDF
6093,35027,PDF
6443,643,PDF
6477,42535,DOC
6487,42557,PDF
6626,9267,PDF
6677,5375,PDF
6802,6219,PDF
6815,8387,PDF
6843,8417,PDF
6888,7960,DOC
6952,9127,PDF
6987,6809,PDF
7004,8687,DOC
7049,7193,DOC
7104,7974,DOC
7116,7980,DOC
7209,45739,DOC
7249,6849,PDF
7269,6858,PDF
7312,46086,PDF
7369,6647,DOC
7442,7439,PDF
7517,8690,DOC
8784,50642,PDF
5765,8933,PDF
5793,5082,PDF
5822,5111,PDF
5855,5149,PDF
5888,5171,PDF
5921,5183,PDF
5939,4907,PDF
5972,4962,PDF
6041,5074,PDF
6075,4955,PDF
6445,654,PDF
6531,7932,DOC
6575,9276,PDF
6632,43842,PDF
6660,5375,PDF
6780,6599,DOC
6804,6219,PDF
6868,8432,DOC
6954,9127,PDF
6993,6809,PDF
7050,7193,DOC
7098,7977,DOC
7111,7980,DOC
7176,45728,PDF
7244,45764,PDF
7266,6855,PDF
7357,46098,PDF
7391,8464,PDF
7408,7484,PDF
7487,7550,PDF
8788,50642,PDF
5769,8934,PDF
5813,5100,PDF
5839,5128,PDF
5872,5163,PDF
5902,5176,PDF
5927,4901,PDF
5941,4923,PDF
5964,4969,PDF
6017,5027,DOC
6036,5071,PDF
5922,34793,PDF
6058,4919,PDF
6071,4933,PDF
6083,4970,PDF
6098,35018,DOC
6446,654,PDF
6510,7932,DOC
6616,9264,PDF
6672,5375,PDF
6756,44113,DOC
6805,6219,PDF
6832,8439,PDF
6918,18497,PDF
6927,9131,PDF
6997,6809,PDF
7002,8685,DOC
7057,7193,DOC
7127,45734,PDF
7162,45747,PDF
7189,45758,PDF
7240,45766,DOC
7291,46088,PDF
7337,8359,PDF
7460,7582,PDF
7502,8499,PDF
7554,8696,DOC
7557,15547,DOC
7628,7585,PDF
7671,7628,PDF
7689,6084,PDF
7723,6772,DOC
7801,9641,PDF
7822,8849,PDF
7858,8883,PDF
7896,8804,PDF
7928,7988,PDF
8034,5655,PDF
8089,5538,PDF
8136,5595,PDF
8173,5614,PDF
8259,8738,PDF
8277,6335,PDF
8351,9564,PDF
8355,9567,PDF
8405,9130,PDF
8422,9624,PDF
8478,9634,PDF
8528,8880,DOC
8728,15592,PDF
8729,15998,PDF
8769,50642,PDF
5771,8936,PDF
5807,5096,PDF
5832,5118,PDF
5866,5160,PDF
5906,5179,PDF
5929,4901,PDF
5949,4932,DOC
5980,4978,PDF
6002,5002,PDF
6040,5071,PDF
5919,34793,PDF
6102,35025,DOC
6448,621,PDF
6508,7932,DOC
6609,9264,PDF
6652,5375,PDF
6689,5396,PDF
6733,44039,DOC
6774,44113,DOC
6806,6219,PDF
6881,7967,DOC
6929,9131,PDF
6969,6804,PDF
7016,5521,DOC
7024,5540,DOC
7044,7184,DOC
7099,7974,DOC
7122,7981,DOC
7195,45728,PDF
7277,46090,PDF
7284,46092,PDF
7314,46107,PDF
7338,8372,PDF
7451,7518,PDF
7529,8691,DOC
7560,15547,DOC
7623,8474,DOC
7726,7590,PDF
7750,9636,PDF
7772,9709,PDF
7799,8868,PDF
7826,8852,PDF
7881,8898,PDF
7973,5575,PDF
8006,5637,PDF
8047,5666,PDF
8092,5538,PDF
8338,9564,PDF
8406,9138,PDF
8414,9558,PDF
8416,8870,PDF
8473,9634,PDF
8531,8882,DOC
8731,50642,PDF
8783,50642,PDF
5773,8933,PDF
5805,5093,PDF
5833,5118,PDF
5864,5158,PDF
5900,5176,PDF
5962,4950,PDF
6022,5030,DOC
6067,4929,PDF
5926,34793,PDF
6097,35018,DOC
6449,621,PDF
6481,42539,DOC
6496,691,DOC
6532,7958,DOC
6581,9278,PDF
6629,9296,PDF
6674,5375,PDF
6748,5532,PDF
6808,7212,PDF
6849,8417,PDF
6915,18497,PDF
6934,9149,PDF
7069,7198,DOC
7121,7981,DOC
7199,45728,PDF
7340,46089,PDF
7424,7436,PDF
7490,7568,PDF
7528,8691,DOC
7545,8695,DOC
7559,15547,DOC
7637,7585,PDF
8043,5655,PDF
8097,5541,PDF
8140,5595,PDF
8191,5626,PDF
8224,5651,PDF
8236,5698,PDF
8238,7665,DOC
8362,8908,DOC
8407,9138,PDF
8425,9624,PDF
8490,8851,DOC
8548,8890,DOC
8732,50642,PDF
8790,50642,PDF
5772,8934,PDF
5810,5096,PDF
5848,5139,PDF
5876,5167,PDF
5910,5179,PDF
5938,4907,PDF
5958,4957,DOC
5994,4991,PDF
6034,5071,PDF
5923,34793,PDF
6092,35027,PDF
6450,38877,PDF
6456,676,DOC
6468,42537,DOC
6550,755,PDF
6586,7893,DOC
6743,5525,PDF
6807,7212,PDF
6851,8417,PDF
6981,6809,PDF
7020,7171,DOC
7037,7178,DOC
7106,7970,DOC
7112,7980,DOC
7140,45738,PDF
7213,45751,DOC
7255,6852,PDF
7286,46092,PDF
7321,8353,DOC
7396,7459,PDF
7453,7527,PDF
7480,8424,DOC
7548,8695,DOC
7564,15547,DOC
7633,7585,PDF
7685,7603,PDF
7693,6090,PDF
7775,9641,PDF
7813,8889,PDF
7873,8886,PDF
7910,7988,PDF
7939,9011,PDF
7958,5549,PDF
8033,5655,PDF
8120,9536,PDF
8187,5623,PDF
8211,5673,PDF
8346,9564,PDF
8408,9694,PDF
8437,8854,PDF
8468,8847,DOC
8519,8878,DOC
8733,50642,PDF
8792,22218,PDF
8799,809,PDF
8813,872,PDF
8871,64380,PDF
8883,64413,PDF
8897,64421,PDF
8911,64447,PDF
8912,64458,PDF
8928,64489,PDF
8954,64512,PDF
8978,63858,PDF
9003,64006,PDF
9011,64602,DOC
9014,64013,PDF
9037,64032,PDF
9053,64048,PDF
9068,63905,PDF
9082,64066,PDF
9106,64270,PDF
9122,64291,PDF
9131,64190,PDF
5782,5075,DOC
5812,5100,PDF
5837,5121,PDF
5870,5161,PDF
5909,5179,PDF
5934,4907,PDF
5952,4936,DOC
5979,4978,PDF
6001,4998,PDF
6050,4905,PDF
5924,34793,PDF
6105,4983,PDF
6451,38877,PDF
6522,7957,DOC
6544,9258,PDF
6598,9283,PDF
6650,5375,PDF
6682,5391,PDF
6694,5411,PDF
6714,5440,PDF
6720,5493,PDF
6809,7212,PDF
6827,8428,DOC
6995,6809,PDF
7062,7198,DOC
7146,45744,PDF
7174,45754,PDF
7224,45762,PDF
7294,46092,PDF
7380,6685,PDF
7384,8477,PDF
7561,15547,DOC
7513,7487,PDF
7648,7585,PDF
7713,7632,PDF
7738,9393,PDF
7758,9639,PDF
7780,8856,PDF
7810,8873,PDF
7856,8881,PDF
7892,8901,PDF
7894,8800,PDF
7916,7988,PDF
8015,5646,PDF
8068,9144,DOC
8143,5598,PDF
8194,5626,PDF
8260,8739,PDF
8380,8910,DOC
8393,9499,PDF
8396,13183,DOC
8401,9623,PDF
8409,9694,PDF
8443,8857,PDF
8477,8826,DOC
8536,8880,DOC
8734,50642,PDF
8791,22218,PDF
8795,752,PDF
8812,864,PDF
8830,207,PDF
8895,64419,PDF
8910,64443,PDF
8922,64471,PPT
8937,64501,PDF
8946,63961,PDF
8980,63859,PDF
9017,64017,PDF
9025,64022,PDF
9041,64034,PDF
9057,64051,PDF
9084,64067,PDF
9088,64123,PDF
9111,64274,PDF
9125,64294,PDF
9133,64768,PDF
5783,5075,DOC
5816,5100,PDF
5842,5135,PDF
5877,5167,PDF
5915,5181,PDF
5946,4917,PDF
5982,4984,DOC
6019,5027,DOC
6039,5074,PDF
6068,4929,PDF
5925,34793,PDF
6452,664,PDF
6541,7935,DOC
6592,9280,PDF
6665,5375,PDF
6732,44039,DOC
6811,8377,PDF
6848,8417,PDF
6886,7960,DOC
6942,9159,PDF
7007,8687,DOC
7070,7198,DOC
7161,45743,PDF
7187,45758,PDF
7232,45765,PDF
7274,46090,PDF
7320,46089,PDF
7379,6661,PDF
7476,7541,PDF
7501,8499,PDF
7555,8695,DOC
7558,15547,DOC
7612,9517,PDF
7658,7585,PDF
7746,7645,PDF
7902,7984,PDF
8061,5655,PDF
8137,5595,PDF
8180,5619,PDF
8209,5651,PDF
8269,6337,PDF
8369,8908,DOC
8410,9134,DOC
8428,8859,PDF
8505,8855,DOC
8735,50642,PDF
8793,37396,PDF
8797,803,PDF
8814,876,PDF
8849,742,DOC
8859,64351,PDF
8868,64379,PDF
8873,64389,PDF
8886,64418,PDF
8900,64426,PDF
8921,64471,PPT
8936,64498,PDF
8942,63960,PDF
8956,64513,PDF
8960,64308,PDF
8966,63850,PDF
8983,63861,PDF
8992,64594,PDF
9004,64009,PDF
9016,64016,PDF
9040,64033,PDF
9056,64050,PDF
9079,64063,DOC
9089,64150,PDF
9100,64266,PDF
9114,64277,PDF
9129,64296,PDF
5785,5078,PDF
5815,5104,PDF
5838,5128,PDF
5869,5161,PDF
5901,5176,PDF
5937,4907,PDF
5971,4950,PDF
6043,5035,DOC
6065,4929,PDF
6084,4970,PDF
6101,35025,DOC
6106,4986,PDF
6164,7152,DOC
6271,5382,PDF
6282,5432,PDF
6295,5476,PDF
6315,6241,DOC
6337,6264,PDF
6370,6275,PDF
6401,7890,DOC
6453,664,PDF
6593,9280,PDF
6678,5375,PDF
6739,5525,PDF
6776,44113,DOC
6813,8387,PDF
6857,8417,PDF
6883,7964,DOC
6908,18493,PDF
7026,5540,DOC
7047,7193,DOC
7097,7970,DOC
7124,7981,DOC
7139,45738,PDF
7214,45751,DOC
7262,6855,PDF
7293,46092,PDF
7318,7190,PDF
7410,7513,PDF
7468,7552,PDF
7522,8690,DOC
7553,8695,DOC
7563,15547,DOC
7624,8474,DOC
7712,7593,PDF
7824,8852,PDF
7885,8901,PDF
7907,7984,PDF
7949,5529,PDF
7961,5555,PDF
8056,5655,PDF
8124,5565,PDF
8175,5614,PDF
8219,5648,PDF
8231,5696,PDF
8325,9563,PDF
8411,9134,DOC
8494,8864,PDF
8551,8824,PDF
8557,9014,PDF
8736,50642,PDF
8794,782,PDF
8807,857,PDF
8820,900,PDF
8827,213,PDF
8828,180,DOC
8832,212,PDF
8839,64299,PDF
8881,64396,PDF
8903,64437,PDF
8926,64483,PDF
8941,64503,PDF
8953,64510,PDF
8975,63855,PDF
9018,64018,PDF
9026,64023,PDF
9042,64035,PDF
9058,64052,PDF
9072,64614,PDF
9076,64060,DOC
9095,64663,PDF
9103,64267,PDF
9118,64279,PDF
9132,64740,PDF
5786,5078,PDF
5818,5107,PDF
5843,5128,PDF
5879,5167,PDF
5945,4917,PDF
5991,4991,PDF
6048,5035,DOC
6059,4919,PDF
6079,4963,PDF
6100,35025,DOC
6107,4993,PDF
6113,5020,PDF
6124,5108,PDF
6147,8946,PDF
6183,4959,PDF
6184,4976,PDF
6195,5011,PDF
6247,5329,PDF
6260,5378,PDF
6387,6292,PDF
6454,670,DOC
6563,9271,PDF
6608,9289,PDF
6729,44039,DOC
6816,8377,PDF
6822,8417,PDF
6932,9141,DOC
6984,6809,PDF
7061,7198,DOC
7210,45739,DOC
7289,46093,PDF
7322,8353,DOC
7390,8464,PDF
7425,7469,PDF
7562,15547,DOC
7514,7570,PDF
7606,9512,PDF
7677,7585,PDF
7757,9639,PDF
7795,8862,PDF
7835,8875,DOC
7880,8900,PDF
7925,7991,PDF
7941,9011,PDF
7965,5572,PDF
7995,5585,PDF
8052,5655,PDF
8147,5602,PDF
8184,5623,PDF
8240,5694,PDF
8368,8910,DOC
8412,9558,PDF
8504,8864,PDF
8737,50642,PDF
8796,791,PDF
8811,860,PDF
8826,910,PDF
8844,700,PDF
8854,746,PDF
8865,63814,PDF
8872,64384,PDF
8885,64418,PDF
8899,64426,PDF
8916,64460,PDF
8931,64492,PDF
8948,64507,PDF
8974,63855,PDF
8984,63862,PDF
8991,64003,PDF
9000,64007,PDF
9009,64600,PDF
9038,64032,PDF
9055,64049,PDF
9093,64656,PDF
9094,64314,PDF
9110,64274,PDF
9124,64294,PDF
5789,5079,PDF
5849,5139,PDF
5883,5167,PDF
5917,5183,PDF
5973,4962,PDF
6014,5023,DOC
6030,5039,PDF
6055,4912,PDF
6081,4966,PDF
6108,5000,PDF
6136,5125,PDF
6172,5238,PDF
6242,9257,PDF
6246,5321,PDF
6258,5378,PDF
6317,6240,PDF
6343,6267,PDF
6420,7965,DOC
6455,676,DOC
6463,42537,DOC
6517,7939,DOC
6561,9263,PDF
6605,9288,PDF
6634,5339,PDF
6643,5359,PDF
6698,5411,PDF
6727,44039,DOC
6747,5532,PDF
6817,7948,DOC
6820,8428,DOC
6885,7960,DOC
6912,18497,PDF
6948,9133,PDF
7023,5540,DOC
7039,7178,DOC
7093,7971,DOC
7117,7980,DOC
7132,45735,PDF
7168,45749,DOC
7234,45761,DOC
7315,46102,PDF
7350,8379,PDF
7423,7428,PDF
7461,7566,PDF
7525,8691,DOC
7551,8696,DOC
7565,15547,DOC
7664,7585,PDF
7699,6084,PDF
7720,6772,DOC
7766,9706,DOC
7800,8868,PDF
7839,8877,DOC
7875,8898,PDF
7926,7991,PDF
7940,9011,PDF
7981,5572,PDF
8024,5662,PDF
8078,5690,PDF
8104,5560,PDF
8151,5602,PDF
8197,5626,PDF
8347,9564,PDF
8413,9558,PDF
8418,8866,PDF
8501,8855,DOC
8738,50642,PDF
8798,828,PDF
8815,876,PDF
8831,208,PDF
8870,64383,PDF
8882,64413,PDF
8898,64421,PDF
8927,64483,PDF
8940,64503,PDF
8952,64510,PDF
8963,64083,PDF
8969,63852,PDF
8988,63999,PDF
8997,64597,PDF
9020,64020,PDF
9028,64024,PDF
9043,64037,PDF
9059,64053,PDF
9085,64117,PDF
9101,64266,PDF
9117,64278,PDF
5791,5079,PDF
5854,5149,PDF
5881,5168,PDF
5914,5181,PDF
5976,4978,PDF
6012,5005,DOC
6044,5035,DOC
6072,4933,PDF
6109,4993,PDF
6131,5125,PDF
6159,7148,PDF
6198,35703,DOC
6214,5038,PDF
6228,5059,PDF
6241,9254,PDF
6249,5334,PDF
6259,5378,PDF
6279,5419,PDF
6291,5461,PDF
6335,6254,PDF
6366,6274,PDF
6402,7890,DOC
6457,684,DOC
6462,42537,DOC
6520,7932,DOC
6579,7898,DOC
6624,9296,PDF
6655,5375,PDF
6686,5397,PDF
6701,5414,PDF
6784,6206,PDF
6818,7948,DOC
6847,8417,PDF
7012,8688,DOC
7065,7198,DOC
7201,45728,PDF
7257,6852,PDF
7279,46088,PDF
7302,46103,PDF
7389,8464,PDF
7412,7469,PDF
7422,7553,PDF
7474,7564,PDF
7552,8695,DOC
7566,15547,DOC
7670,7585,PDF
7696,6091,PDF
7755,9638,PDF
7817,9714,PDF
7909,7988,PDF
7943,9011,PDF
8017,5646,PDF
8100,9536,PDF
8149,5608,PDF
8192,5626,PDF
8370,8908,DOC
8388,9491,PDF
8415,9624,PDF
8441,8874,PDF
8484,8825,DOC
8541,8884,DOC
8739,50642,PDF
8802,833,PDF
8816,881,PDF
8834,848,PDF
8846,707,PDF
8852,788,PDF
8879,64386,PDF
8891,64424,PDF
8902,64431,PDF
8925,64483,PDF
8939,64499,PDF
8943,63963,PDF
8962,64378,PDF
8968,63851,PDF
9008,64599,DOC
9022,64021,PDF
9030,64026,PDF
9046,64039,PDF
9061,64055,PDF
9070,64612,PDF
9087,64118,PDF
9097,64263,PDF
9112,64275,PDF
9128,64295,PDF
5790,5082,PDF
5857,5149,PDF
5892,5171,PDF
5947,4932,DOC
5983,4984,DOC
6007,5009,PDF
6024,5030,DOC
6049,4905,PDF
6074,4949,PDF
6110,4993,PDF
6137,5125,PDF
6152,6026,PPT
6187,35701,PDF
6201,5024,PDF
6239,9257,PDF
6304,5498,PDF
6318,6240,PDF
6390,6292,PDF
6407,8361,DOC
6459,42533,DOC
6515,7932,DOC
6560,9268,PDF
6615,9293,PDF
6654,5375,PDF
6695,5411,PDF
6750,5532,PDF
6781,6206,PDF
6819,7948,DOC
6850,8417,PDF
6904,18493,PDF
6943,9133,PDF
6964,6787,PDF
7084,7198,DOC
7216,45728,PDF
7267,6855,PDF
7325,46083,PDF
7354,11504,PDF
7567,15547,DOC
7515,7487,PDF
7632,7585,PDF
7722,7609,PDF
7774,9641,PDF
7811,8889,PDF
7854,8881,PDF
7869,8900,PDF
7908,7988,PDF
7988,5572,PDF
8031,5655,PDF
8101,9536,PDF
8158,5608,PDF
8206,5648,PDF
8251,5714,PDF
8329,14681,PDF
8364,8908,DOC
8417,9558,PDF
8460,8839,DOC
8516,8865,DOC
8740,50642,PDF
8800,841,PDF
8817,886,PDF
8845,704,PDF
8853,788,PDF
8861,63810,PDF
8894,64417,PDF
8909,64440,PDF
8918,64474,PDF
8933,64494,PDF
8945,63959,PDF
8961,64377,PDF
8965,64554,PDF
8973,63857,PDF
8981,63860,PDF
8999,64005,PDF
9013,64042,PDF
9036,64031,PDF
9052,64047,PDF
9083,64067,PDF
9099,64264,PDF
9115,64276,PDF
5795,5087,PDF
5852,5145,PDF
5878,5167,PDF
5916,5181,PDF
5935,4907,PDF
5953,4942,DOC
5993,4988,PDF
6042,5074,PDF
6111,5000,PDF
6140,5125,PDF
6167,5238,PDF
6179,4940,PDF
6217,5044,PDF
6229,5062,PDF
6360,6270,PDF
6458,42533,DOC
6511,7932,DOC
6627,9267,PDF
6658,5375,PDF
6717,5408,PDF
6726,5509,PDF
6741,5525,PDF
6757,44113,DOC
6821,8428,DOC
6931,9149,PDF
6974,6804,PDF
7091,7198,DOC
7135,45741,PDF
7165,45749,DOC
7193,45760,PDF
7242,45767,DOC
7326,46089,PDF
7372,6647,DOC
7439,7544,PDF
7492,8460,PDF
7568,15547,DOC
7642,7585,PDF
7762,9706,DOC
7793,8862,PDF
7834,8875,DOC
7951,5529,PDF
8000,5631,PDF
8035,5655,PDF
8086,5535,PDF
8320,9559,PDF
8419,9694,PDF
8449,9629,PDF
8508,8858,DOC
8741,50642,PDF
8801,833,PDF
8818,887,PDF
8850,742,DOC
8863,63810,PDF
8896,64419,PDF
8917,64456,PDF
8934,64494,PDF
8951,64509,PDF
8959,64308,PDF
8977,63858,PDF
8986,64309,PDF
8989,64001,PDF
9007,64599,DOC
9021,64021,PDF
9029,64025,PDF
9045,64038,PDF
9062,64055,PDF
9098,64264,PDF
9116,64276,PDF
5798,5090,PDF
5824,5113,PDF
5856,5156,PDF
5887,5171,PDF
5911,5183,PDF
5942,4917,PDF
5963,4975,DOC
5996,4991,PDF
6047,5035,DOC
6063,4924,PDF
6086,4966,PDF
6112,5016,PDF
6117,5028,PDF
6145,5142,PDF
6155,6026,PPT
6157,5213,PDF
6232,5062,PDF
6299,5487,PDF
6355,6270,PDF
6384,6290,PDF
6460,42535,DOC
6504,7930,DOC
6539,7961,DOC
6582,9278,PDF
6635,5339,PDF
6645,5362,PDF
6759,44113,DOC
6823,8428,DOC
6876,7956,DOC
6913,18497,PDF
6922,9146,DOC
7056,7193,DOC
7150,45745,DOC
7196,45755,DOC
7247,45766,DOC
7295,46100,PDF
7385,8477,PDF
7569,15547,DOC
7511,7487,PDF
7600,9388,PDF
7609,9512,PDF
7666,7585,PDF
7695,6093,PDF
7763,9706,DOC
7787,8860,PDF
7852,8879,DOC
7935,9011,PDF
8064,5655,PDF
8142,5598,PDF
8183,5619,PDF
8213,5651,PDF
8239,5694,PDF
8242,9301,PDF
8263,9552,PDF
8267,6340,PDF
8298,9020,PDF
8309,6377,PDF
8350,9564,PDF
8420,9694,PDF
8452,9629,PDF
8511,8858,DOC
8742,50642,PDF
8803,844,PDF
8819,889,PDF
8843,695,DOC
8851,735,DOC
8862,63812,PDF
8884,64416,PDF
8915,64453,PDF
8932,64492,PDF
8958,64307,PDF
8976,63856,PDF
8996,64596,PDF
9019,64019,PDF
9027,64023,PDF
9044,64036,PDF
9060,64054,PDF
9069,63920,PDF
9071,64613,PDF
9086,64118,PDF
9113,64272,PDF
5800,5090,PDF
5834,5121,PDF
5865,5160,PDF
5898,5174,PDF
5966,4975,DOC
6006,5009,PDF
6020,5030,DOC
6078,4963,PDF
6099,35025,DOC
6114,5020,PDF
6129,5108,PDF
6194,5007,PDF
6207,5032,PDF
6224,5053,PDF
6276,5419,PDF
6288,5453,PDF
6301,5501,PDF
6351,6270,PDF
6377,6288,PDF
6392,7876,DOC
6406,8361,DOC
6461,42535,DOC
6551,755,PDF
6568,9273,PDF
6625,9296,PDF
6667,5375,PDF
6715,5440,PDF
6825,8428,DOC
6953,9127,PDF
6972,6804,PDF
7068,7198,DOC
7128,45732,PDF
7148,45748,PDF
7191,45755,DOC
7238,45766,DOC
7260,6855,PDF
7280,46094,PDF
7305,46103,PDF
7346,8379,PDF
7383,8477,PDF
7397,7459,PDF
7459,7522,PDF
7521,8690,DOC
7570,15547,DOC
7611,9517,PDF
7641,7585,PDF
8044,5655,PDF
8094,5538,PDF
8141,5598,PDF
8178,5614,PDF
8221,5651,PDF
8305,6377,PDF
8324,9563,PDF
8373,8910,DOC
8421,9532,PDF
8438,9631,PDF
8480,8823,DOC
8532,8880,DOC
8743,50642,PDF
8805,844,PDF
8821,893,PDF
8858,64337,PDF
8860,64351,PDF
8880,64396,PDF
8893,64415,PDF
8907,64450,PDF
8914,64467,DOC
8930,64486,PDF
8957,64513,PDF
8970,63853,PDF
8987,63996,PDF
8998,64597,PDF
9033,64029,PDF
9049,64045,PDF
9065,64058,PDF
9073,64614,PDF
9074,64074,DOC
9077,64061,DOC
9091,64160,PDF
9104,64268,PDF
9120,64280,PDF
5799,5090,PDF
5831,5118,PDF
5861,5158,PDF
5890,5171,PDF
5936,4907,PDF
5956,4942,DOC
5987,4984,DOC
6011,5014,DOC
6046,5035,DOC
6056,4919,PDF
6115,5020,PDF
6132,5124,PDF
6192,5003,PDF
6208,5032,PDF
6300,5498,PDF
6354,6270,PDF
6410,8381,DOC
